2015-10-01,04:38:30,2
2015-10-01,04:39:30,2
2015-10-01,04:40:30,2
2015-10-01,04:41:30,2
2015-10-01,04:42:30,2
2015-10-01,04:43:30,2
2015-10-01,04:44:30,2
2015-10-01,04:45:30,1
2015-10-01,04:46:30,1
2015-10-01,04:47:30,1
2015-10-01,04:48:30,1
2015-10-01,04:49:30,1
2015-10-01,04:50:30,1
2015-10-01,04:51:30,1
2015-10-01,04:52:30,1
2015-10-01,04:53:30,1
2015-10-01,04:54:30,1
2015-10-01,04:55:30,1
2015-10-01,04:56:30,1
2015-10-01,04:57:30,1
2015-10-01,04:58:30,1
2015-10-01,04:59:30,1
2015-10-01,05:00:30,1
2015-10-01,05:01:30,1
2015-10-01,05:02:30,1
2015-10-01,05:03:30,1
2015-10-01,05:04:30,2
2015-10-01,05:05:30,2
2015-10-01,05:06:30,2
2015-10-01,05:07:30,2
2015-10-01,05:08:30,2
2015-10-01,05:09:30,2
2015-10-01,05:10:30,2
2015-10-01,05:11:30,2
2015-10-01,05:12:30,2
2015-10-01,05:13:30,2
2015-10-01,05:14:30,2
2015-10-01,05:15:30,1
2015-10-01,05:16:30,1
2015-10-01,05:17:30,1
2015-10-01,05:18:30,1
2015-10-01,05:19:30,1
2015-10-01,05:20:30,1
2015-10-01,05:21:30,1
2015-10-01,05:22:30,1
2015-10-01,05:23:30,1
2015-10-01,05:24:30,2
2015-10-01,05:25:30,2
2015-10-01,05:26:30,2
2015-10-01,05:27:30,2
2015-10-01,05:28:30,2
2015-10-01,05:29:30,2
2015-10-01,05:30:30,2
2015-10-01,05:31:30,2
2015-10-01,05:32:30,2
2015-10-01,05:33:30,2
2015-10-01,05:34:30,2
2015-10-01,05:35:30,2
2015-10-01,05:36:30,2
2015-10-01,05:37:30,2
2015-10-01,05:38:30,2
2015-10-01,05:39:30,2
2015-10-01,05:40:30,2
2015-10-01,05:41:30,2
2015-10-01,05:42:30,2
2015-10-01,05:43:30,2
2015-10-01,05:44:30,2
2015-10-01,05:45:30,2
2015-10-01,05:46:30,2
2015-10-01,05:47:30,2
2015-10-01,05:48:30,2
2015-10-01,05:49:30,1
2015-10-01,05:50:30,1
2015-10-01,05:51:30,1
2015-10-01,05:52:30,1
2015-10-01,05:53:30,1
2015-10-01,05:54:30,1
2015-10-01,05:55:30,1
2015-10-01,05:56:30,1
2015-10-01,05:57:30,1
2015-10-01,05:58:30,1
2015-10-01,05:59:30,1
2015-10-01,06:00:30,1
2015-10-01,06:01:30,1
2015-10-01,06:02:30,2
2015-10-01,06:03:30,2
2015-10-01,06:04:30,2
2015-10-01,06:05:30,2
2015-10-01,06:06:30,2
2015-10-01,06:07:30,2
2015-10-01,06:08:30,2
2015-10-01,06:09:30,2
2015-10-01,06:10:30,2
2015-10-01,06:11:30,2
2015-10-01,06:12:30,2
2015-10-01,06:13:30,1
2015-10-01,06:14:30,2
2015-10-01,06:15:30,2
2015-10-01,06:16:30,2
2015-10-01,06:17:30,2
2015-10-01,06:18:30,2
2015-10-01,06:19:30,2
2015-10-01,06:20:30,2
2015-10-01,06:21:30,2
2015-10-01,06:22:30,2
2015-10-01,06:23:30,2
2015-10-01,06:24:30,2
2015-10-01,06:25:30,1
2015-10-01,06:26:30,1
2015-10-01,06:27:30,1
2015-10-01,06:28:30,1
2015-10-01,06:29:30,1
2015-10-01,06:30:30,1
2015-10-01,06:31:30,1
2015-10-01,06:32:30,1
2015-10-01,06:33:30,1
2015-10-01,06:34:30,1
2015-10-01,06:35:30,1
2015-10-01,06:36:30,1
2015-10-01,06:37:30,1
2015-10-01,06:38:30,1
2015-10-01,06:39:30,1
2015-10-01,06:40:30,1
2015-10-01,06:41:30,1
2015-10-01,06:42:30,2
2015-10-01,06:43:30,2
2015-10-01,06:44:30,2
2015-10-01,06:45:30,2
2015-10-01,06:46:30,2
2015-10-01,06:47:30,2
2015-10-01,06:48:30,2
2015-10-01,06:49:30,2
2015-10-01,06:50:30,2
2015-10-01,06:51:30,2
2015-10-01,06:52:30,2
2015-10-01,06:53:30,2
2015-10-01,06:54:30,2
2015-10-01,06:55:30,2
2015-10-01,06:56:30,2
2015-10-01,06:57:30,2
2015-10-01,06:58:30,1
2015-10-01,06:59:30,1
2015-10-01,07:00:30,1
2015-10-01,07:01:30,1
2015-10-01,07:02:30,1
2015-10-01,07:03:30,1
2015-10-01,07:04:30,1
2015-10-01,07:05:30,1
2015-10-01,07:06:30,1
2015-10-01,07:07:30,2
2015-10-01,07:08:30,2
2015-10-01,07:09:30,2
2015-10-01,07:10:30,2
2015-10-01,07:11:30,2
2015-10-01,07:12:30,2
2015-10-01,07:13:30,2
2015-10-01,07:14:30,2
2015-10-01,07:15:30,2
2015-10-01,07:16:30,2
2015-10-01,07:17:30,2
2015-10-01,07:18:30,1
2015-10-01,07:19:30,1
2015-10-01,07:20:30,1
2015-10-01,07:21:30,1
2015-10-01,07:22:30,1
2015-10-01,07:23:30,1
2015-10-01,07:24:30,1
2015-10-01,07:25:30,1
2015-10-01,07:26:30,1
2015-10-01,07:27:30,1
2015-10-01,07:28:30,1
2015-10-01,07:29:30,1
2015-10-01,07:30:30,1
2015-10-01,07:31:30,1
2015-10-01,07:32:30,1
2015-10-01,07:33:30,1
2015-10-01,07:34:30,1
2015-10-01,07:35:30,1
2015-10-01,07:36:30,1
2015-10-01,07:37:30,1
2015-10-01,07:38:30,2
2015-10-01,07:39:30,2
2015-10-01,07:40:30,2
2015-10-01,07:41:30,2
2015-10-01,07:42:30,2
2015-10-01,07:43:30,2
2015-10-01,07:44:30,2
2015-10-01,07:45:30,2
2015-10-01,07:46:30,2
2015-10-01,07:47:30,2
2015-10-01,07:48:30,2
2015-10-01,07:49:30,1
2015-10-01,07:50:30,1
2015-10-01,07:51:30,1
2015-10-01,07:52:30,1
2015-10-01,07:53:30,1
2015-10-01,07:54:30,1
2015-10-01,07:55:30,1
2015-10-01,07:56:30,1
2015-10-01,07:57:30,1
2015-10-01,07:58:30,1
2015-10-01,07:59:30,1
2015-10-02,01:51:30,2
2015-10-02,01:52:30,2
2015-10-02,01:53:30,3
2015-10-02,01:54:30,1
2015-10-02,01:55:30,1
2015-10-02,01:56:30,1
2015-10-02,01:57:30,1
2015-10-02,01:58:30,1
2015-10-02,01:59:30,1
2015-10-02,02:00:30,1
2015-10-02,02:01:30,1
2015-10-02,02:02:30,1
2015-10-02,02:03:30,2
2015-10-02,02:04:30,2
2015-10-02,02:05:30,2
2015-10-02,02:06:30,2
2015-10-02,02:07:30,2
2015-10-02,02:08:30,2
2015-10-02,02:09:30,2
2015-10-02,02:10:30,2
2015-10-02,02:11:30,2
2015-10-02,02:12:30,2
2015-10-02,02:13:30,2
2015-10-02,02:14:30,2
2015-10-02,02:15:30,2
2015-10-02,02:16:30,2
2015-10-02,02:17:30,2
2015-10-02,02:18:30,2
2015-10-02,02:19:30,2
2015-10-02,02:20:30,1
2015-10-02,02:21:30,1
2015-10-02,02:22:30,1
2015-10-02,02:23:30,1
2015-10-02,02:24:30,1
2015-10-02,02:25:30,1
2015-10-02,02:26:30,1
2015-10-02,02:27:30,1
2015-10-02,02:28:30,1
2015-10-02,02:29:30,2
2015-10-02,02:30:30,2
2015-10-02,02:31:30,2
2015-10-02,02:32:30,2
2015-10-02,02:33:30,2
2015-10-02,02:34:30,2
2015-10-02,02:35:30,2
2015-10-02,02:36:30,2
2015-10-02,02:37:30,2
2015-10-02,02:38:30,2
2015-10-02,02:39:30,2
2015-10-02,02:40:30,1
2015-10-02,02:41:30,1
2015-10-02,02:42:30,1
2015-10-02,02:43:30,1
2015-10-02,02:44:30,1
2015-10-02,02:45:30,1
2015-10-02,02:46:30,1
2015-10-02,02:47:30,1
2015-10-02,02:48:30,1
2015-10-02,02:49:30,1
2015-10-02,02:50:30,1
2015-10-02,02:51:30,1
2015-10-02,02:52:30,1
2015-10-02,02:53:30,1
2015-10-02,02:54:30,1
2015-10-02,02:55:30,1
2015-10-02,02:56:30,1
2015-10-02,02:57:30,2
2015-10-02,02:58:30,1
2015-10-02,02:59:30,1
2015-10-02,03:00:30,1
2015-10-02,03:01:30,1
2015-10-02,03:02:30,1
2015-10-02,03:03:30,1
2015-10-02,03:04:30,1
2015-10-02,03:05:30,1
2015-10-02,03:06:30,1
2015-10-02,03:07:30,1
2015-10-02,03:08:30,1
2015-10-02,03:09:30,1
2015-10-02,03:10:30,1
2015-10-02,03:11:30,1
2015-10-02,03:12:30,1
2015-10-02,03:13:30,1
2015-10-02,03:14:30,1
2015-10-02,03:15:30,2
2015-10-02,03:16:30,2
2015-10-02,03:17:30,2
2015-10-02,03:18:30,2
2015-10-02,03:19:30,2
2015-10-02,03:20:30,2
2015-10-02,03:21:30,2
2015-10-02,03:22:30,2
2015-10-02,03:23:30,2
2015-10-02,03:24:30,2
2015-10-02,03:25:30,2
2015-10-02,03:26:30,1
2015-10-02,03:27:30,1
2015-10-02,03:28:30,1
2015-10-02,03:29:30,1
2015-10-02,03:30:30,1
2015-10-02,03:31:30,2
2015-10-02,03:32:30,2
2015-10-02,03:33:30,2
2015-10-02,03:34:30,2
2015-10-02,03:35:30,2
2015-10-02,03:36:30,2
2015-10-02,03:37:30,2
2015-10-02,03:38:30,2
2015-10-02,03:39:30,2
2015-10-02,03:40:30,2
2015-10-02,03:41:30,2
2015-10-02,03:42:30,2
2015-10-02,03:43:30,2
2015-10-02,03:44:30,2
2015-10-02,03:45:30,2
2015-10-02,03:46:30,2
2015-10-02,03:47:30,2
2015-10-02,03:48:30,2
2015-10-02,03:49:30,2
2015-10-02,03:50:30,1
2015-10-02,03:51:30,1
2015-10-02,03:52:30,1
2015-10-02,03:53:30,1
2015-10-02,03:54:30,1
2015-10-02,03:55:30,1
2015-10-02,03:56:30,1
2015-10-02,03:57:30,1
2015-10-02,03:58:30,1
2015-10-02,03:59:30,1
2015-10-02,04:00:30,1
2015-10-02,04:01:30,1
2015-10-02,04:02:30,1
2015-10-02,04:03:30,1
2015-10-02,04:04:30,1
2015-10-02,04:05:30,1
2015-10-02,04:06:30,1
2015-10-02,04:07:30,1
2015-10-02,04:08:30,1
2015-10-02,04:09:30,1
2015-10-02,04:10:30,1
2015-10-02,04:11:30,1
2015-10-02,04:12:30,1
2015-10-02,04:13:30,1
2015-10-02,04:14:30,1
2015-10-02,04:15:30,1
2015-10-02,04:16:30,1
2015-10-02,04:17:30,1
2015-10-02,04:18:30,1
2015-10-02,04:19:30,1
2015-10-02,04:20:30,1
2015-10-02,04:21:30,1
2015-10-02,04:22:30,2
2015-10-02,04:23:30,2
2015-10-02,04:24:30,2
2015-10-02,04:25:30,2
2015-10-02,04:26:30,2
2015-10-02,04:27:30,2
2015-10-02,04:28:30,2
2015-10-02,04:29:30,2
2015-10-02,04:30:30,2
2015-10-02,04:31:30,2
2015-10-02,04:32:30,2
2015-10-02,04:33:30,2
2015-10-02,04:34:30,2
2015-10-02,04:35:30,2
2015-10-02,04:36:30,2
2015-10-02,04:37:30,2
2015-10-02,04:38:30,2
2015-10-02,04:39:30,2
2015-10-02,04:40:30,2
2015-10-02,04:41:30,2
2015-10-02,04:42:30,2
2015-10-02,04:43:30,2
2015-10-02,04:44:30,2
2015-10-02,04:45:30,2
2015-10-02,04:46:30,2
2015-10-02,04:47:30,2
2015-10-02,04:48:30,1
2015-10-02,04:49:30,1
2015-10-02,04:50:30,1
2015-10-02,04:51:30,1
2015-10-02,04:52:30,1
2015-10-02,04:53:30,1
2015-10-02,04:54:30,1
2015-10-02,04:55:30,2
2015-10-02,04:56:30,2
2015-10-02,04:57:30,2
2015-10-02,04:58:30,2
2015-10-02,04:59:30,2
2015-10-02,05:00:30,2
2015-10-02,05:01:30,2
2015-10-02,05:02:30,2
2015-10-02,05:03:30,2
2015-10-02,05:04:30,2
2015-10-02,05:05:30,2
2015-10-02,05:06:30,1
2015-10-02,05:07:30,1
2015-10-02,05:08:30,1
2015-10-02,05:09:30,1
2015-10-02,05:10:30,1
2015-10-02,05:11:30,1
2015-10-02,05:12:30,1
2015-10-02,05:13:30,1
2015-10-02,05:14:30,1
2015-10-02,05:15:30,1
2015-10-02,05:16:30,2
2015-10-02,05:17:30,2
2015-10-02,05:18:30,2
2015-10-02,05:19:30,2
2015-10-02,05:20:30,2
2015-10-02,05:21:30,2
2015-10-02,05:22:30,2
2015-10-02,05:23:30,2
2015-10-02,05:24:30,2
2015-10-02,05:25:30,2
2015-10-02,05:26:30,2
2015-10-02,05:27:30,2
2015-10-02,05:28:30,2
2015-10-02,05:29:30,2
2015-10-02,05:30:30,2
2015-10-02,05:31:30,2
2015-10-02,05:32:30,2
2015-10-02,05:33:30,2
2015-10-02,05:34:30,2
2015-10-02,05:35:30,2
2015-10-02,05:36:30,2
2015-10-02,05:37:30,1
2015-10-02,05:38:30,1
2015-10-02,05:39:30,1
2015-10-02,05:40:30,1
2015-10-02,05:41:30,2
2015-10-02,05:42:30,2
2015-10-02,05:43:30,2
2015-10-02,05:44:30,2
2015-10-02,05:45:30,2
2015-10-02,05:46:30,2
2015-10-02,05:47:30,2
2015-10-02,05:48:30,2
2015-10-02,05:49:30,2
2015-10-02,05:50:30,2
2015-10-02,05:51:30,2
2015-10-02,05:52:30,2
2015-10-02,05:53:30,1
2015-10-02,05:54:30,1
2015-10-02,05:55:30,2
2015-10-02,05:56:30,2
2015-10-02,05:57:30,2
2015-10-02,05:58:30,2
2015-10-02,05:59:30,2
2015-10-02,06:00:30,2
2015-10-02,06:01:30,2
2015-10-02,06:02:30,2
2015-10-02,06:03:30,2
2015-10-02,06:04:30,2
2015-10-02,06:05:30,2
2015-10-02,06:06:30,1
2015-10-02,06:07:30,1
2015-10-02,06:08:30,1
2015-10-02,06:09:30,1
2015-10-02,06:10:30,1
2015-10-02,06:11:30,1
2015-10-02,06:12:30,1
2015-10-02,06:13:30,2
2015-10-02,06:14:30,2
2015-10-02,06:15:30,2
2015-10-02,06:16:30,2
2015-10-02,06:17:30,2
2015-10-02,06:18:30,2
2015-10-02,06:19:30,2
2015-10-02,06:20:30,2
2015-10-02,06:21:30,2
2015-10-02,06:22:30,2
2015-10-02,06:23:30,2
2015-10-02,06:24:30,2
2015-10-02,06:25:30,2
2015-10-02,06:26:30,2
2015-10-02,06:27:30,2
2015-10-02,06:28:30,2
2015-10-02,06:29:30,2
2015-10-02,06:30:30,2
2015-10-02,06:31:30,2
2015-10-02,06:32:30,2
2015-10-02,06:33:30,2
2015-10-02,06:34:30,2
2015-10-02,06:35:30,2
2015-10-02,06:36:30,2
2015-10-02,06:37:30,2
2015-10-02,06:38:30,1
2015-10-02,06:39:30,1
2015-10-02,06:40:30,1
2015-10-02,06:41:30,1
2015-10-02,06:42:30,2
2015-10-02,06:43:30,2
2015-10-02,06:44:30,2
2015-10-02,06:45:30,2
2015-10-02,06:46:30,2
2015-10-02,06:47:30,2
2015-10-02,06:48:30,2
2015-10-02,06:49:30,2
2015-10-02,06:50:30,2
2015-10-02,06:51:30,2
2015-10-02,06:52:30,2
2015-10-02,06:53:30,2
2015-10-02,06:54:30,2
2015-10-02,06:55:30,1
2015-10-02,06:56:30,2
2015-10-02,06:57:30,2
2015-10-02,06:58:30,2
2015-10-02,06:59:30,2
2015-10-02,07:00:30,2
2015-10-02,07:01:30,2
2015-10-02,07:02:30,2
2015-10-02,07:03:30,2
2015-10-02,07:04:30,2
2015-10-02,07:05:30,2
2015-10-02,07:06:30,2
2015-10-02,07:07:30,1
2015-10-02,07:08:30,1
2015-10-02,07:09:30,1
2015-10-02,07:10:30,1
2015-10-02,07:11:30,1
2015-10-02,07:12:30,1
2015-10-02,07:13:30,1
2015-10-02,07:14:30,1
2015-10-02,07:15:30,1
2015-10-02,07:16:30,1
2015-10-02,07:17:30,1
2015-10-02,07:18:30,2
2015-10-02,07:19:30,2
2015-10-02,07:20:30,2
2015-10-02,07:21:30,2
2015-10-02,07:22:30,2
2015-10-02,07:23:30,2
2015-10-02,07:24:30,2
2015-10-02,07:25:30,2
2015-10-02,07:26:30,2
2015-10-02,07:27:30,2
2015-10-02,07:28:30,2
2015-10-02,07:29:30,2
2015-10-02,07:30:30,2
2015-10-02,07:31:30,3
2015-10-02,07:32:30,3
2015-10-03,02:24:30,2
2015-10-03,02:25:30,2
2015-10-03,02:26:30,1
2015-10-03,02:27:30,1
2015-10-03,02:28:30,1
2015-10-03,02:29:30,1
2015-10-03,02:30:30,1
2015-10-03,02:31:30,1
2015-10-03,02:32:30,1
2015-10-03,02:33:30,1
2015-10-03,02:34:30,1
2015-10-03,02:35:30,1
2015-10-03,02:36:30,1
2015-10-03,02:37:30,1
2015-10-03,02:38:30,1
2015-10-03,02:39:30,1
2015-10-03,02:40:30,1
2015-10-03,02:41:30,1
2015-10-03,02:42:30,1
2015-10-03,02:43:30,1
2015-10-03,02:44:30,1
2015-10-03,02:45:30,1
2015-10-03,02:46:30,1
2015-10-03,02:47:30,1
2015-10-03,02:48:30,1
2015-10-03,02:49:30,1
2015-10-03,02:50:30,1
2015-10-03,02:51:30,1
2015-10-03,02:52:30,1
2015-10-03,02:53:30,1
2015-10-03,02:54:30,1
2015-10-03,02:55:30,1
2015-10-03,02:56:30,1
2015-10-03,02:57:30,1
2015-10-03,02:58:30,1
2015-10-03,02:59:30,1
2015-10-03,03:00:30,1
2015-10-03,03:01:30,1
2015-10-03,03:02:30,1
2015-10-03,03:03:30,1
2015-10-03,03:04:30,1
2015-10-03,03:05:30,1
2015-10-03,03:06:30,1
2015-10-03,03:07:30,1
2015-10-03,03:08:30,1
2015-10-03,03:09:30,1
2015-10-03,03:10:30,1
2015-10-03,03:11:30,1
2015-10-03,03:12:30,1
2015-10-03,03:13:30,1
2015-10-03,03:14:30,1
2015-10-03,03:15:30,1
2015-10-03,03:16:30,1
2015-10-03,03:17:30,2
2015-10-03,03:18:30,2
2015-10-03,03:19:30,2
2015-10-03,03:20:30,2
2015-10-03,03:21:30,2
2015-10-03,03:22:30,2
2015-10-03,03:23:30,2
2015-10-03,03:24:30,2
2015-10-03,03:25:30,2
2015-10-03,03:26:30,2
2015-10-03,03:27:30,2
2015-10-03,03:28:30,2
2015-10-03,03:29:30,2
2015-10-03,03:30:30,1
2015-10-03,03:31:30,1
2015-10-03,03:32:30,1
2015-10-03,03:33:30,1
2015-10-03,03:34:30,1
2015-10-03,03:35:30,1
2015-10-03,03:36:30,1
2015-10-03,03:37:30,1
2015-10-03,03:38:30,1
2015-10-03,03:39:30,1
2015-10-03,03:40:30,1
2015-10-03,03:41:30,1
2015-10-03,03:42:30,1
2015-10-03,03:43:30,1
2015-10-03,03:44:30,1
2015-10-03,03:45:30,1
2015-10-03,03:46:30,1
2015-10-03,03:47:30,1
2015-10-03,03:48:30,1
2015-10-03,03:49:30,1
2015-10-03,03:50:30,2
2015-10-03,03:51:30,2
2015-10-03,03:52:30,2
2015-10-03,03:53:30,2
2015-10-03,03:54:30,2
2015-10-03,03:55:30,2
2015-10-03,03:56:30,2
2015-10-03,03:57:30,2
2015-10-03,03:58:30,2
2015-10-03,03:59:30,2
2015-10-03,04:00:30,2
2015-10-03,04:01:30,1
2015-10-03,04:02:30,1
2015-10-03,04:03:30,1
2015-10-03,04:04:30,1
2015-10-03,04:05:30,1
2015-10-03,04:06:30,1
2015-10-03,04:07:30,1
2015-10-03,04:08:30,1
2015-10-03,04:09:30,1
2015-10-03,04:10:30,1
2015-10-03,04:11:30,1
2015-10-03,04:12:30,1
2015-10-03,04:13:30,1
2015-10-03,04:14:30,2
2015-10-03,04:15:30,2
2015-10-03,04:16:30,2
2015-10-03,04:17:30,2
2015-10-03,04:18:30,2
2015-10-03,04:19:30,2
2015-10-03,04:20:30,2
2015-10-03,04:21:30,2
2015-10-03,04:22:30,2
2015-10-03,04:23:30,2
2015-10-03,04:24:30,2
2015-10-03,04:25:30,1
2015-10-03,04:26:30,1
2015-10-03,04:27:30,1
2015-10-03,04:28:30,1
2015-10-03,04:29:30,1
2015-10-03,04:30:30,1
2015-10-03,04:31:30,1
2015-10-03,04:32:30,1
2015-10-03,04:33:30,1
2015-10-03,04:34:30,1
2015-10-03,04:35:30,1
2015-10-03,04:36:30,1
2015-10-03,04:37:30,1
2015-10-03,04:38:30,1
2015-10-03,04:39:30,1
2015-10-03,04:40:30,1
2015-10-03,04:41:30,1
2015-10-03,04:42:30,1
2015-10-03,04:43:30,1
2015-10-03,04:44:30,1
2015-10-03,04:45:30,1
2015-10-03,04:46:30,1
2015-10-03,04:47:30,1
2015-10-03,04:48:30,2
2015-10-03,04:49:30,2
2015-10-03,04:50:30,2
2015-10-03,04:51:30,2
2015-10-03,04:52:30,2
2015-10-03,04:53:30,2
2015-10-03,04:54:30,2
2015-10-03,04:55:30,2
2015-10-03,04:56:30,2
2015-10-03,04:57:30,2
2015-10-03,04:58:30,2
2015-10-03,04:59:30,2
2015-10-03,05:00:30,2
2015-10-03,05:01:30,2
2015-10-03,05:02:30,2
2015-10-03,05:03:30,2
2015-10-03,05:04:30,2
2015-10-03,05:05:30,2
2015-10-03,05:06:30,1
2015-10-03,05:07:30,1
2015-10-03,05:08:30,1
2015-10-03,05:09:30,1
2015-10-03,05:10:30,1
2015-10-03,05:11:30,1
2015-10-03,05:12:30,1
2015-10-03,05:13:30,1
2015-10-03,05:14:30,1
2015-10-03,05:15:30,1
2015-10-03,05:16:30,1
2015-10-03,05:17:30,1
2015-10-03,05:18:30,1
2015-10-03,05:19:30,1
2015-10-03,05:20:30,1
2015-10-03,05:21:30,1
2015-10-03,05:22:30,1
2015-10-03,05:23:30,2
2015-10-03,05:24:30,2
2015-10-03,05:25:30,2
2015-10-03,05:26:30,2
2015-10-03,05:27:30,2
2015-10-03,05:28:30,2
2015-10-03,05:29:30,2
2015-10-03,05:30:30,2
2015-10-03,05:31:30,2
2015-10-03,05:32:30,2
2015-10-03,05:33:30,2
2015-10-03,05:34:30,1
2015-10-03,05:35:30,1
2015-10-03,05:36:30,1
2015-10-03,05:37:30,1
2015-10-03,05:38:30,1
2015-10-03,05:39:30,1
2015-10-03,05:40:30,2
2015-10-03,05:41:30,2
2015-10-03,05:42:30,2
2015-10-03,05:43:30,2
2015-10-03,05:44:30,2
2015-10-03,05:45:30,2
2015-10-03,05:46:30,2
2015-10-03,05:47:30,2
2015-10-03,05:48:30,2
2015-10-03,05:49:30,2
2015-10-03,05:50:30,2
2015-10-03,05:51:30,1
2015-10-03,05:52:30,1
2015-10-03,05:53:30,1
2015-10-03,05:54:30,1
2015-10-03,05:55:30,1
2015-10-03,05:56:30,1
2015-10-03,05:57:30,1
2015-10-03,05:58:30,1
2015-10-03,05:59:30,1
2015-10-03,06:00:30,1
2015-10-03,06:01:30,1
2015-10-03,06:02:30,1
2015-10-03,06:03:30,1
2015-10-03,06:04:30,1
2015-10-03,06:05:30,2
2015-10-03,06:06:30,2
2015-10-03,06:07:30,2
2015-10-03,06:08:30,2
2015-10-03,06:09:30,2
2015-10-03,06:10:30,2
2015-10-03,06:11:30,2
2015-10-03,06:12:30,2
2015-10-03,06:13:30,2
2015-10-03,06:14:30,2
2015-10-03,06:15:30,2
2015-10-03,06:16:30,2
2015-10-03,06:17:30,2
2015-10-03,06:18:30,2
2015-10-03,06:19:30,2
2015-10-03,06:20:30,2
2015-10-03,06:21:30,1
2015-10-03,06:22:30,1
2015-10-03,06:23:30,1
2015-10-03,06:24:30,1
2015-10-03,06:25:30,1
2015-10-03,06:26:30,1
2015-10-03,06:27:30,1
2015-10-03,06:28:30,1
2015-10-03,06:29:30,1
2015-10-03,06:30:30,1
2015-10-03,06:31:30,1
2015-10-03,06:32:30,1
2015-10-03,06:33:30,1
2015-10-03,06:34:30,1
2015-10-03,06:35:30,1
2015-10-03,06:36:30,2
2015-10-03,06:37:30,2
2015-10-03,06:38:30,2
2015-10-03,06:39:30,2
2015-10-03,06:40:30,2
2015-10-03,06:41:30,2
2015-10-03,06:42:30,2
2015-10-03,06:43:30,2
2015-10-03,06:44:30,2
2015-10-03,06:45:30,2
2015-10-03,06:46:30,1
2015-10-03,06:47:30,2
2015-10-03,06:48:30,2
2015-10-03,06:49:30,2
2015-10-03,06:50:30,2
2015-10-03,06:51:30,2
2015-10-03,06:52:30,2
2015-10-03,06:53:30,2
2015-10-03,06:54:30,2
2015-10-03,06:55:30,2
2015-10-03,06:56:30,2
2015-10-03,06:57:30,2
2015-10-03,06:58:30,1
2015-10-03,06:59:30,1
2015-10-03,07:00:30,1
2015-10-03,07:01:30,1
2015-10-03,07:02:30,1
2015-10-03,07:03:30,1
